Unnamed: 0,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3052,0,1,0,0.18848851024232702,1,1,0,0,0,0,0,1,-0.3227772279511935,0,False,False,False,False,False,False,True
3053,0,1,1,1.3286586944031769,1,0,0,1,1,1,1,1,1.3074456292117733,0,True,False,False,True,False,False,False
3054,0,0,1,1.4100994218432374,1,0,1,0,1,1,1,1,1.3905354792200795,0,True,False,True,False,False,False,False
3055,0,0,1,0.6771328748826912,1,0,0,0,0,0,0,0,0.3469269631157543,1,True,False,False,False,True,False,False
3056,0,1,1,0.7178532386027215,1,1,0,0,1,1,0,1,0.19071804510013865,0,False,False,False,True,True,False,False
3057,0,1,1,-0.30015585439803716,0,0,0,0,0,0,0,0,-1.5009913010689746,0,False,True,True,False,False,True,False
3058,0,0,1,-0.62591876415828,1,0,0,1,0,0,0,1,-0.29618847594853537,1,False,False,True,False,False,False,True
3059,0,1,1,1.2879383306831464,1,0,0,0,0,0,0,1,-1.3530913680541898,0,False,True,False,True,False,False,True
3060,0,1,0,-0.30015585439803716,0,0,0,1,0,1,0,1,-0.8861264110075091,0,False,False,True,False,True,False,False
3061,1,0,0,-0.38159658183809786,1,0,1,1,0,1,1,1,1.3838882912194153,1,True,False,False,False,False,True,False
3062,1,1,0,-0.3408762181180675,0,0,0,1,1,0,0,0,-1.0140847800203006,0,False,False,False,False,False,False,True
3063,0,0,0,0.18848851024232702,1,0,0,1,0,1,1,1,1.1728400721983174,0,True,False,False,False,False,True,False
3064,0,0,0,-0.46303730927815856,0,0,0,0,0,0,0,1,0.12923155609399228,0,True,False,False,False,False,True,False
3065,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-0.6302096729819263,0,False,False,False,False,False,False,True
3066,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,1,0.3652067301175816,0,True,False,False,False,False,False,True
3067,0,0,0,-1.0738427650786138,0,0,1,0,0,0,1,1,0.6526976111463211,1,True,False,False,False,False,True,False
3068,0,1,0,0.758573602322752,1,1,1,0,0,0,1,1,1.0515288911861906,0,True,False,True,False,True,False,False
3069,0,0,0,-0.9109613101984924,0,0,0,0,0,0,0,1,-1.4694171580658184,0,False,True,False,False,False,False,True
3070,0,0,0,-1.0738427650786138,0,1,1,0,1,0,1,0,-0.4590445819648154,0,False,False,False,False,True,False,False
3071,0,1,1,0.5956921474426305,1,1,1,1,1,1,1,1,0.8554368451665879,0,False,False,False,True,False,False,True
3072,0,1,1,1.1657772395230555,1,1,1,1,1,0,1,1,0.48651791112970877,0,False,False,True,False,False,True,False
3073,0,0,0,0.7992939660427822,0,1,1,1,0,1,1,1,-0.19980424993890028,0,False,False,False,True,False,False,False
3074,0,1,1,0.10704778280226633,1,1,1,0,0,0,0,1,-0.17653909193657447,0,False,False,False,False,True,False,False
3075,0,1,0,1.5729808767233588,1,0,1,1,0,1,1,1,1.3606231332170895,0,True,False,True,False,False,False,False
3076,0,0,0,-1.0738427650786138,0,1,1,0,0,0,0,0,-0.28289409994720643,1,False,False,False,False,False,True,False
3077,0,1,0,0.5142514200025698,0,1,0,1,0,0,0,0,-0.3809401229570078,0,False,False,False,True,True,False,False
3078,1,0,0,-1.2367242199587352,1,0,0,0,0,1,0,1,0.6909189421501416,1,True,False,False,False,False,True,False
3079,0,0,0,-1.1552834925186746,0,0,1,0,0,1,1,1,0.12923155609399228,1,False,False,False,False,False,False,False
3080,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,-1.3447823830533592,0,False,False,False,False,False,False,True
3081,0,0,0,-1.1552834925186746,0,0,0,0,0,1,0,0,0.4350022041245586,1,True,False,False,False,False,True,False
3082,0,0,0,0.758573602322752,1,1,0,0,1,0,0,0,-0.1615829189350795,0,False,False,True,False,True,False,False
3083,0,1,1,1.125056875803025,1,0,0,0,0,0,0,0,-1.3564149620545218,0,False,True,True,False,True,False,False
3084,0,0,0,-0.9516816739185228,0,0,0,0,0,0,0,1,-1.4827115340671475,0,False,True,True,False,False,False,True
3085,0,0,0,-1.1960038562387048,1,0,1,1,0,1,1,1,1.3489905542159264,1,True,False,False,False,False,False,False
3086,0,0,0,-0.62591876415828,1,0,0,1,1,0,1,1,1.0266019361836989,0,True,False,False,False,False,False,False
3087,0,0,0,-0.9924020376385531,1,0,0,0,0,1,0,1,0.7407728521551253,1,True,False,False,False,False,True,False
3088,0,1,1,0.5549717837226001,0,1,0,1,1,1,1,0,0.5396954151350245,0,False,False,False,True,False,False,True
3089,0,0,0,1.4508197855632678,0,1,1,1,1,1,1,1,0.5878875281398422,0,False,False,False,True,True,False,False
3090,0,0,0,-1.2774445836787656,0,0,0,0,0,1,0,1,-0.3742929349563432,1,False,False,False,False,False,False,True
3091,0,1,0,-1.1552834925186746,0,0,0,0,0,0,0,0,-1.4710789550659844,0,False,True,True,False,False,False,False
3092,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.3181936310507012,1,False,False,False,False,False,False,True
3093,0,0,1,-0.1779947632379461,0,0,1,0,1,0,0,1,-0.34438058895335305,0,False,False,True,False,True,False,False
3094,0,0,0,0.26992923768238775,0,0,1,0,0,1,0,1,-0.2047896409393986,0,False,False,True,False,True,False,False
3095,0,0,0,-0.8702409464784621,0,0,0,1,0,0,1,0,0.6659919871476498,0,True,False,False,False,False,True,False
3096,0,1,0,1.5729808767233588,0,0,1,1,1,1,1,1,-0.11172900893009581,0,False,False,False,True,True,False,False
3097,0,0,1,-1.2367242199587352,0,0,0,0,0,0,0,0,-1.4744025490663168,0,False,True,False,False,False,False,True
3098,1,1,0,-0.0965540357978854,0,0,1,1,0,0,0,1,0.4948268961305394,1,True,False,False,False,False,False,True
3099,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,0,-1.4827115340671475,0,False,True,True,False,False,False,True
3100,0,1,0,0.9214550572028734,1,0,1,1,0,1,0,1,0.9867188081797118,0,True,False,False,False,True,False,False
3101,0,0,0,1.0436161483629645,1,1,0,0,0,0,0,1,0.4998122871310375,0,True,False,False,False,False,False,False
3102,0,0,0,-1.1145631287986442,0,1,0,0,1,0,0,0,-0.3510277769540174,1,False,False,False,False,False,True,False
3103,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.505976692069473,1,False,True,False,False,False,True,False
3104,1,0,0,-0.9516816739185228,1,0,0,0,0,0,0,1,0.3087056321119333,0,True,False,False,False,False,True,False
3105,0,0,0,-0.2594354906780068,0,0,0,0,1,0,0,0,-0.518869273970796,0,False,False,False,False,False,False,False
3106,0,0,0,0.7178532386027215,0,0,0,0,0,0,0,0,-1.5076384890696393,0,False,True,False,True,True,False,False
3107,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1.624848856243503,0,True,False,False,True,False,False,False
3108,0,0,1,0.43281069256250915,0,1,1,0,1,1,1,1,1.3705939152180862,0,True,False,True,False,True,False,False
3109,0,0,0,0.9621754209229036,1,0,0,0,0,0,0,1,-1.289943082047877,0,False,True,False,True,False,False,False
3110,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.517609271070636,0,False,True,False,False,False,False,True
3111,0,1,1,1.6137012404433893,1,0,1,1,0,1,1,1,1.284180471209448,1,True,False,False,True,False,True,False
3112,0,1,0,1.6137012404433893,1,1,1,0,1,0,1,1,1.1894580421999785,0,True,False,False,True,False,False,False
3113,0,1,0,0.14776814652229667,1,0,0,0,0,1,1,1,1.0182929511828682,0,True,False,False,False,False,True,False
3114,0,0,0,-1.1145631287986442,0,0,0,1,1,1,1,0,0.34526516611558833,0,False,False,False,False,False,False,False
3115,0,0,0,-0.7888002190384014,1,0,1,1,0,0,0,1,0.6543594081464871,1,True,False,False,False,False,True,False
3116,1,0,0,0.47353105628253944,0,0,1,1,0,0,1,0,0.8105683261621028,0,True,False,True,False,True,False,False
3117,1,1,1,1.5322605130033284,1,0,1,1,1,1,1,1,1.433742201224399,0,True,False,True,False,False,True,False
3118,0,0,0,0.47353105628253944,0,0,0,0,0,0,0,0,-1.504314895069307,0,False,True,True,False,True,False,False
3119,1,1,0,-0.015113308357824713,1,0,0,0,0,1,0,1,0.7042133181514708,1,True,False,False,False,True,False,False
3120,0,1,0,1.4915401492832983,1,0,0,0,0,0,0,1,-1.3231790220511994,0,False,True,False,True,True,False,False
3121,1,0,0,-0.6666391278783103,0,0,0,0,1,1,0,0,-0.17820088893674074,1,False,False,False,False,False,True,False
3122,1,1,1,1.4508197855632678,0,0,0,0,0,0,0,0,-1.504314895069307,0,False,True,True,False,False,False,False
3123,0,0,0,-0.6666391278783103,0,0,0,0,0,0,0,1,0.1724382780983114,0,True,False,False,False,True,False,False
3124,0,1,1,1.4508197855632678,0,1,1,0,1,1,1,0,0.6011819041411709,0,False,False,False,True,False,False,False
3125,0,0,0,-1.1552834925186746,0,0,0,0,0,0,0,0,-1.5209328650709681,0,False,True,False,False,False,False,True
3126,0,1,1,-0.2594354906780068,0,1,1,0,1,0,0,0,-0.8611994560050172,0,False,False,False,False,True,False,False
3127,0,0,0,-0.13727439951791576,0,0,1,0,0,0,0,1,-1.1353959610324276,1,False,False,False,False,False,True,False
3128,0,0,1,-1.1145631287986442,0,0,0,0,0,0,0,0,-1.4760643460664828,0,False,True,False,False,True,False,False
3129,0,1,0,1.5322605130033284,1,0,1,1,0,1,0,1,1.0049985751815391,0,True,False,True,False,False,False,False
3130,0,1,0,-0.3408762181180675,0,1,0,0,1,1,1,0,0.32033821111309646,0,False,False,True,False,False,False,False
3131,1,1,0,1.6137012404433893,1,1,1,1,1,0,1,0,0.45494376812655235,0,False,False,False,True,False,False,False
3132,0,0,0,-1.2774445836787656,0,0,0,0,1,0,0,1,0.3170146171127639,0,True,False,False,False,False,False,True
3133,0,1,0,1.5322605130033284,0,0,1,1,1,0,1,1,-0.45572098796448335,0,False,False,True,False,False,False,False
3134,0,1,1,0.14776814652229667,0,0,0,0,0,0,0,0,-1.5142856770703037,0,False,True,False,False,False,False,False
3135,1,0,0,0.22920887396235737,1,0,0,0,1,1,1,1,1.156222102196656,1,True,False,False,False,False,True,False
3136,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,1,0.17410007509847744,1,True,False,False,False,False,True,False
3137,0,1,1,0.35136996512244845,1,0,1,1,1,1,1,1,1.4736253292283856,0,True,False,True,False,False,False,False
3138,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-0.6468276429835875,1,False,False,False,False,False,True,False
3139,0,0,0,-1.2367242199587352,0,0,0,0,1,0,0,0,-1.1603229160349193,1,False,False,False,False,False,False,False
3140,0,0,0,-0.748079855318371,0,0,0,1,0,0,0,0,0.3884718881199074,0,True,False,False,False,False,True,False
3141,1,0,0,-1.2367242199587352,0,0,1,1,1,0,1,1,1.0083221691818711,1,True,False,False,False,True,False,False
3142,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4943441130683104,1,False,True,False,False,False,False,True
3143,0,1,1,-0.7888002190384014,1,0,1,1,1,1,0,1,0.2671607071077802,0,False,False,False,False,False,True,False
3144,0,0,0,-1.0738427650786138,0,0,0,0,0,0,0,0,-1.5225946620711341,0,False,True,False,False,False,False,True
3145,0,0,0,-1.1552834925186746,0,0,1,0,0,0,0,1,0.395119076120572,1,True,False,False,False,False,False,False
3146,0,1,1,-1.1145631287986442,0,0,1,0,1,1,1,1,1.1429277261953275,1,True,False,False,False,False,False,True
3147,0,1,0,-0.7073594915983407,0,1,0,1,0,1,1,0,1.2293411702039656,0,True,False,False,False,False,True,False
3148,0,0,0,0.5956921474426305,0,1,0,0,0,0,0,0,0.35523594811658493,0,True,False,False,False,True,False,False
3149,0,0,0,-0.9924020376385531,0,0,0,1,1,0,1,0,-0.021991970921125294,0,False,False,False,False,False,False,True
3150,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,1,-1.2999138640488739,0,False,False,False,False,False,False,True
3151,0,1,1,-0.7073594915983407,0,1,0,0,0,0,0,0,0.3436033691154218,0,True,False,False,False,False,False,True
3152,0,0,0,-0.2594354906780068,0,1,0,1,1,0,1,1,1.0332491241843629,0,True,False,True,False,False,False,False
3153,0,0,0,-0.38159658183809786,1,1,0,0,0,0,0,0,-0.34438058895335305,0,False,False,False,False,False,True,False
3154,1,0,0,-1.1552834925186746,0,0,1,0,0,0,0,0,0.2654989101076142,0,True,False,False,False,False,True,False
3155,0,0,1,-0.13727439951791576,0,0,0,0,0,0,0,0,-1.4926823160681442,0,False,True,True,False,False,False,True
3156,0,0,0,-0.30015585439803716,0,0,0,0,0,0,0,0,-1.5192710680708021,0,False,True,False,False,False,False,True
3157,0,0,0,-0.9516816739185228,0,0,0,0,0,0,0,0,-0.6584602219847502,1,False,False,False,False,False,False,True
3158,0,1,0,-0.5851984004382496,0,0,0,1,0,0,0,1,-0.5055748979694671,1,False,False,False,False,False,False,True
3159,1,0,0,-1.1960038562387048,1,0,0,0,0,1,1,1,1.0000131841810405,0,True,False,False,False,False,True,False
3160,0,1,1,1.4915401492832983,0,1,1,1,1,0,0,0,-0.6152534999804311,0,False,False,False,True,False,False,False
3161,0,0,0,-0.748079855318371,0,0,0,0,0,0,0,0,-1.5093002860698053,0,False,True,True,False,False,False,True
3162,0,0,0,-0.5444780367182193,1,0,0,0,0,1,1,0,0.16080569909714826,0,False,False,False,False,False,False,True
3163,1,0,0,0.26992923768238775,1,0,1,0,0,0,1,0,0.8620840331672525,0,True,False,False,False,False,True,False
3164,0,0,0,-0.055833672077855064,0,0,1,1,0,1,1,1,1.217708591202803,0,True,False,False,False,False,True,False
3165,0,1,1,-0.3408762181180675,0,0,0,0,0,0,0,0,-1.479387940066815,0,False,True,True,False,False,False,True
3166,0,1,0,-0.748079855318371,0,0,0,0,1,0,0,0,-0.5305018529719588,0,False,False,False,False,False,False,False
3167,0,1,0,1.2879383306831464,0,1,1,1,1,0,1,1,0.31867641411292996,0,False,False,False,True,False,False,True
3168,0,0,0,0.7178532386027215,0,0,0,0,0,0,0,1,-1.5093002860698053,0,False,True,True,False,False,False,True
3169,0,1,1,0.7992939660427822,0,0,1,1,1,1,0,1,0.13255515009432434,0,False,False,True,False,False,True,False
3170,0,0,0,-0.1779947632379461,1,0,1,0,0,1,1,0,1.1778254631988159,0,True,False,True,False,False,True,False
3171,0,0,0,-0.46303730927815856,0,0,0,0,0,0,0,1,-1.4594463760648215,0,False,True,False,True,True,False,False
3172,0,0,1,-0.30015585439803716,0,0,1,0,0,1,1,1,1.0349109211845293,1,True,False,False,False,False,True,False
3173,0,1,0,-0.62591876415828,0,0,0,0,0,0,0,0,-1.5093002860698053,0,False,True,True,False,False,False,True
3174,0,1,0,1.0436161483629645,0,0,0,0,0,1,1,1,-0.6567984249845842,0,False,False,True,False,True,False,False
3175,1,1,0,-0.62591876415828,0,0,0,0,0,0,1,0,0.5563133851366857,1,True,False,False,False,False,False,False
3176,0,1,0,0.758573602322752,1,0,0,0,0,0,0,0,-1.304899255049372,0,False,True,False,True,False,False,True
3177,0,1,1,1.6137012404433893,0,1,0,1,1,1,0,0,-0.5271782589716266,0,False,False,False,True,False,False,True
3178,0,1,0,0.7992939660427822,0,1,0,0,0,1,0,0,0.642726829145324,1,True,False,False,False,False,True,False
3179,0,0,0,-0.21871512695797646,0,0,0,0,0,0,0,1,-1.5009913010689746,0,False,True,False,True,False,False,True
3180,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,False,False,False,True
3181,0,1,0,1.2879383306831464,1,1,1,1,1,0,1,1,0.5496661971360212,0,False,False,False,True,False,False,True
3182,0,1,0,0.5142514200025698,0,0,0,0,1,1,1,1,1.0116457631822036,0,True,False,False,True,True,False,False
3183,1,1,0,-1.1960038562387048,0,0,0,0,0,1,0,1,-0.9409657120129912,1,False,False,False,False,False,False,True
3184,0,1,0,1.5729808767233588,1,0,1,1,1,1,1,1,0.6161380771426661,0,False,False,False,True,True,False,False
3185,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.3198554280508674,1,False,False,False,False,False,False,True
3186,0,1,1,1.0436161483629645,0,0,0,0,0,0,0,0,-1.477726143066649,0,False,True,False,True,True,False,False
3187,0,1,1,0.06632741908223598,0,0,1,1,0,1,0,1,0.8338334841644282,0,True,False,False,False,False,True,False
3188,0,0,0,-0.9924020376385531,0,1,0,0,0,0,0,1,-0.49560411596847015,1,False,False,False,False,False,True,False
3189,0,1,1,-0.7073594915983407,0,0,0,0,0,0,0,0,-1.4943441130683104,0,False,True,False,False,False,False,True
3190,0,1,1,1.369379058123207,0,0,0,1,1,1,1,0,-0.33607160395252245,0,False,False,False,True,False,False,False
3191,1,0,0,-0.8295205827584317,0,0,1,0,0,0,0,1,-1.1769408860365806,0,False,False,False,False,True,False,False
3192,0,0,0,1.0436161483629645,0,0,0,0,0,0,0,1,-1.51594747407047,0,False,True,False,True,False,False,False
3193,0,1,1,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.517609271070636,0,False,True,False,True,False,False,True
3194,1,1,0,0.43281069256250915,0,0,1,1,0,1,1,0,-0.30615925794953225,1,False,False,False,False,True,False,False
3195,0,0,0,-0.9516816739185228,0,0,1,1,0,0,0,0,0.5247392421335293,0,True,False,False,False,False,True,False
3196,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.479387940066815,0,False,True,True,False,False,False,True
3197,0,1,1,-0.4223169455581282,0,0,1,0,0,1,1,1,0.1574821050968162,1,False,False,True,False,False,False,False
3198,0,1,0,0.3106496014024181,1,0,1,1,0,1,1,1,1.3705939152180862,0,True,False,True,False,False,False,False
3199,0,0,0,1.4508197855632678,1,0,0,0,0,0,0,0,-1.304899255049372,0,False,True,False,True,False,False,False
3200,0,1,0,0.880734693482843,1,0,1,1,0,1,1,1,1.3140928172124378,1,True,False,False,False,False,True,False
3201,0,0,0,0.7178532386027215,1,0,1,0,1,1,1,1,0.4931650991303729,0,False,False,False,True,False,False,True
3202,0,0,0,-1.2774445836787656,0,0,0,0,0,0,1,1,-0.3161300399505289,0,False,False,False,False,False,True,False
3203,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,0,0.7740087921584478,0,False,False,False,True,False,False,False
3204,0,0,1,0.3106496014024181,0,0,0,0,0,0,0,1,-1.4744025490663168,0,False,True,True,False,False,False,False
3205,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1.7561308192566265,0,True,False,False,True,False,False,False
3206,0,0,0,-1.0738427650786138,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,False,False,False,True
3207,0,0,0,-1.1145631287986442,0,0,0,0,0,0,0,1,-1.4993295040688086,0,False,True,False,False,True,False,False
3208,0,1,0,0.6364125111626608,1,0,1,1,0,0,1,1,0.19237984210030468,0,False,False,True,False,True,False,False
3209,0,0,0,-1.2774445836787656,1,0,0,0,0,1,1,1,0.966777244177718,1,True,False,False,False,False,True,False
3210,0,1,1,1.2879383306831464,0,1,0,0,1,1,0,0,0.034509127084522986,0,False,False,True,False,False,False,True
3211,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,0,-1.4860351280674797,0,False,True,True,False,True,False,False
3212,0,1,0,0.3106496014024181,0,0,1,1,0,0,0,1,0.5064594751317021,0,True,False,False,False,False,True,False
3213,0,1,1,0.35136996512244845,0,1,0,1,0,0,0,0,-0.9758634490164798,0,False,False,True,False,True,False,False
3214,1,0,0,0.758573602322752,1,0,1,0,0,0,0,1,0.4931650991303729,0,True,False,True,False,False,False,False
3215,0,1,0,0.35136996512244845,1,0,1,0,0,0,0,1,0.5147684601325326,0,True,False,False,False,False,True,False
3216,0,1,1,-1.2774445836787656,0,0,0,1,0,0,0,0,-0.4756625519664766,1,False,False,False,False,False,False,True
3217,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,1,-1.4727407520661506,0,False,True,False,False,False,False,True
3218,0,0,0,1.4508197855632678,0,0,1,1,0,0,0,0,0.4931650991303729,0,True,False,True,False,True,False,False
3219,0,1,1,-0.3408762181180675,1,0,0,0,0,0,0,0,-1.33148800705203,0,False,True,False,True,False,False,True
3220,0,1,0,1.5322605130033284,1,1,0,1,1,0,1,0,0.4167224371227313,0,False,False,False,True,True,False,False
3221,0,0,0,-1.1960038562387048,0,0,0,0,1,0,0,1,-1.1636465100352518,0,False,False,False,False,False,True,False
3222,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,-0.6601220189849164,0,False,False,False,False,False,False,False
3223,0,1,0,-1.1960038562387048,0,0,1,0,0,0,0,0,-1.1619847130350858,0,False,False,False,False,True,False,False
3224,0,0,0,-1.0331224013585834,1,0,0,0,1,1,1,1,0.32864719611392706,1,False,False,False,False,False,True,False
3225,0,0,0,-0.7888002190384014,0,1,0,0,0,1,1,1,0.23891015810495633,0,False,False,False,False,False,True,False
3226,0,0,0,-1.0331224013585834,0,0,0,0,0,0,0,0,-1.462769970065154,0,False,True,False,False,False,False,True
3227,0,1,1,-0.8295205827584317,0,0,0,0,0,1,0,1,-0.28123230294704044,0,False,False,False,False,False,False,True
3228,0,1,1,0.8400143297628127,1,0,1,1,0,1,1,1,1.3456669602155942,0,True,False,True,False,False,True,False
3229,0,0,0,-0.8295205827584317,1,0,0,0,0,1,1,1,0.9784098231788811,1,True,False,False,False,False,True,False
3230,0,1,1,1.247217966963116,0,0,0,0,0,0,0,0,-1.502653098069141,0,False,True,False,True,False,False,True
3231,0,0,0,-0.7073594915983407,0,1,1,1,1,1,1,0,0.6543594081464871,0,False,False,False,False,False,False,True
3232,0,1,1,0.14776814652229667,0,1,1,0,0,0,0,0,-0.3693075439558449,0,False,False,True,False,False,False,True
3233,1,1,0,-1.1552834925186746,0,0,0,1,0,0,0,1,-1.1586611190347533,0,False,False,False,False,False,True,False
3234,0,1,1,-0.3408762181180675,0,0,0,0,0,0,0,0,-1.4976677070686424,0,False,True,False,True,False,False,True
3235,0,0,0,1.1657772395230555,0,1,1,1,1,0,0,0,-0.7000051469889033,0,False,False,True,False,True,False,False
3236,0,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,-0.31446824295036285,0,False,False,False,False,False,True,False
3237,0,1,1,1.3286586944031769,0,0,0,0,0,0,0,1,-1.4926823160681442,0,False,True,False,True,True,False,False
3238,0,1,1,-0.2594354906780068,0,0,0,0,0,0,0,0,-1.4993295040688086,0,False,True,False,True,True,False,False
3239,0,0,0,-0.6666391278783103,0,0,0,0,1,0,0,1,-0.5088984919697991,0,False,False,False,False,False,False,True
3240,0,1,0,0.880734693482843,1,1,1,0,0,1,1,0,1.3888736822199135,1,True,False,True,False,False,False,False
3241,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4843733310673135,1,False,True,False,False,False,False,True
3242,0,0,1,-1.1145631287986442,0,0,0,0,0,0,0,0,-1.4727407520661506,0,False,True,False,True,False,False,True
3243,0,0,0,-0.5444780367182193,0,0,1,0,0,0,1,1,-0.8329489070021932,0,False,False,False,False,False,True,False
3244,0,0,0,-0.9109613101984924,1,1,0,0,0,0,0,1,-0.3410569949530208,0,False,False,False,False,True,False,False
3245,0,1,1,-0.38159658183809786,0,0,1,1,1,0,0,0,0.6327560471443273,1,True,False,False,False,False,True,False
3246,0,0,0,-1.1960038562387048,0,0,0,0,0,1,0,0,-0.3194536339508612,1,False,False,False,False,False,False,True
3247,0,0,0,1.6137012404433893,1,0,1,1,1,1,1,1,1.5567151792366918,0,True,False,False,True,False,False,False
3248,1,1,0,-0.9109613101984924,1,0,0,0,0,0,1,1,0.7274784761537967,1,True,False,False,False,False,True,False
3249,0,1,1,-0.9109613101984924,0,0,1,1,0,0,0,1,-0.30615925794953225,0,False,False,False,False,False,False,True
3250,0,1,0,-0.8702409464784621,0,0,0,0,0,0,0,1,-1.4694171580658184,0,False,True,True,False,False,False,True
3251,1,0,0,0.18848851024232702,1,1,1,0,0,1,1,1,1.395520870220578,1,True,False,False,False,False,False,False
3252,0,1,1,-0.62591876415828,1,1,0,0,1,0,0,1,-0.08846385092776998,0,False,False,True,False,False,False,True
3253,0,1,1,0.14776814652229667,1,1,0,1,0,1,1,1,1.3207400052131024,0,True,False,False,False,True,False,False
3254,1,0,0,-0.62591876415828,0,0,1,1,0,1,1,1,1.2310029672041316,0,True,False,False,False,False,True,False
3255,1,1,1,1.369379058123207,1,1,1,0,1,1,1,1,1.5234792392333694,0,True,False,True,False,True,False,False
3256,0,1,1,1.1657772395230555,0,1,1,1,1,1,1,0,0.6693155811479823,0,False,False,True,False,False,False,False
3257,0,0,0,-0.4223169455581282,0,0,1,0,0,1,1,1,0.9451738831755587,0,True,False,False,False,False,False,True
3258,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.341458789053027,0,False,False,False,False,False,True,False
3259,0,0,0,-1.0738427650786138,0,0,0,0,0,0,0,0,0.19237984210030468,0,True,False,False,False,True,False,False
3260,0,0,0,-0.055833672077855064,0,0,1,0,1,0,0,1,0.45494376812655235,1,True,False,False,False,False,True,False
3261,0,1,1,1.4508197855632678,0,1,1,1,1,1,1,1,0.6726391751483144,0,False,False,False,True,True,False,False
3262,0,1,1,0.06632741908223598,1,0,0,1,0,1,0,0,0.7540672281564545,1,True,False,False,False,False,True,False
3263,0,1,1,0.7992939660427822,0,0,1,1,1,0,0,0,0.6992279271509723,0,True,False,False,False,False,False,False
3264,0,0,1,-0.9109613101984924,0,0,0,1,1,1,0,1,0.8753784091685812,0,True,False,False,False,False,True,False
3265,0,1,1,-0.13727439951791576,0,0,0,0,0,0,0,1,0.19902703010096928,1,True,False,False,False,False,True,False
3266,0,1,1,1.6137012404433893,0,0,0,0,0,0,0,0,-1.4843733310673135,0,False,True,False,True,False,False,False
3267,0,1,1,0.5956921474426305,0,0,0,0,0,0,0,0,-1.4860351280674797,0,False,True,True,False,False,False,True
3268,0,1,1,-0.3408762181180675,1,1,0,0,0,1,1,0,0.33363258711442517,0,False,False,True,False,False,False,True
3269,0,0,0,1.3286586944031769,1,0,0,0,0,0,0,0,-1.328164413051698,0,False,True,True,False,True,False,False
3270,0,0,0,-1.1552834925186746,1,0,0,0,1,1,1,1,1.1994288242009752,0,True,False,False,False,False,False,True
3271,1,1,0,-0.8295205827584317,1,0,1,0,0,1,1,1,1.2160467942026365,1,True,False,False,False,False,True,False
3272,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,1,0.5629605731373504,1,True,False,False,False,False,True,False
3273,0,0,0,0.025607055362205634,0,0,0,0,0,0,0,0,0.11593718009266311,1,True,False,False,False,False,True,False
3274,0,0,0,0.06632741908223598,0,0,1,1,1,1,1,1,1.3406815692150957,0,True,False,False,False,False,True,False
3275,0,1,0,-0.748079855318371,0,0,0,0,0,0,0,0,-1.4744025490663168,0,False,True,False,True,False,False,True
3276,0,0,0,-1.1552834925186746,0,0,0,0,0,0,1,1,0.47820892612887816,1,True,False,False,False,False,True,False
3277,0,1,1,-0.7888002190384014,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,True,False,False,False,True
3278,0,1,1,1.3286586944031769,1,0,1,0,1,1,1,1,0.48651791112970877,0,False,False,False,True,False,False,False
3279,0,1,1,-0.38159658183809786,0,1,0,0,1,0,0,0,-0.25131995694405,0,False,False,True,False,True,False,False
3280,0,1,0,0.9214550572028734,0,1,1,1,0,0,0,0,-0.2047896409393986,0,False,False,False,True,False,True,False
3281,0,1,0,0.6771328748826912,0,0,1,0,0,1,1,1,0.9983513871808745,0,True,False,False,True,False,True,False
