Unnamed: 0,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1304,1,1,0,-0.7073594915983407,1,0,0,0,0,0,1,1,0.6925807391503077,True,False,False,False,False,False,False
609,1,1,0,1.3286586944031769,1,1,0,1,0,1,1,0,1.3456669602155942,True,False,False,False,False,False,False
4881,0,1,0,-0.1779947632379461,0,0,0,0,1,0,0,0,0.3917954821202394,True,False,False,False,False,False,False
1189,0,0,0,-1.1960038562387048,0,0,0,1,0,0,1,0,0.6959043331506402,True,False,False,False,True,False,False
2074,1,0,0,0.4328106925625091,0,1,1,0,1,1,1,1,1.4420511862252297,True,False,False,False,True,False,False
1031,0,1,1,-0.2187151269579764,1,0,0,0,1,1,1,0,0.2272775791037931,False,False,False,False,False,False,False
3439,1,1,0,1.6137012404433893,1,0,1,1,0,1,1,1,1.3091074262119398,True,False,False,True,False,False,False
3902,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,-1.158661119034753,False,False,False,False,False,False,True
5106,0,0,0,0.7992939660427822,0,0,0,1,0,0,1,1,-0.1765390919365744,False,False,False,False,False,True,False
371,0,0,0,-1.2367242199587352,1,0,0,0,0,1,0,1,0.6942425361504742,True,False,False,False,False,True,False
2841,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.3181936310507012,False,False,False,False,False,True,False
4951,1,1,0,-0.1372743995179157,1,0,0,0,0,0,1,1,0.6493740171459885,True,False,False,False,False,True,False
2539,0,1,1,1.3286586944031769,1,0,0,0,0,0,0,0,-1.288281285047711,False,True,False,True,True,False,False
5328,0,1,0,0.9214550572028734,1,1,1,0,1,0,0,1,0.0428181120853536,False,False,True,False,True,False,False
1805,0,1,1,1.6137012404433893,1,1,1,1,0,0,0,0,-0.0103593919199621,False,False,False,True,True,False,False
5554,0,0,0,1.247217966963116,0,0,0,0,0,0,0,1,-1.4677553610656522,False,True,False,True,False,False,True
1099,0,1,1,-1.1145631287986442,1,0,0,0,1,0,0,1,-0.3011738669490337,False,False,False,False,False,False,True
268,0,0,0,1.0843365120829946,0,0,0,0,0,0,0,0,-1.5093002860698053,False,True,False,True,False,False,True
5002,0,1,1,1.4915401492832985,0,1,0,1,0,0,1,1,-0.6916961619880726,False,False,False,True,True,False,False
4420,0,0,0,-0.2187151269579764,0,1,0,1,1,1,0,0,0.1524967140963176,False,False,True,False,True,False,False
6212,0,0,0,-0.7073594915983407,0,0,0,1,0,1,1,0,-0.46569176996548,False,False,True,False,False,True,False
6840,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.5109620830699717,False,True,False,False,False,False,True
1438,0,0,0,0.3106496014024181,0,0,0,1,0,0,0,1,-0.4823097399671412,False,False,True,False,False,False,True
65,0,0,0,-1.1960038562387048,0,0,1,0,1,1,1,1,0.3502505571160864,False,False,False,False,False,True,False
3560,0,0,0,-1.0331224013585834,0,0,0,0,0,0,0,0,-0.6933579589882389,False,False,False,False,False,False,True
2162,0,1,0,-0.1779947632379461,1,0,1,1,0,1,0,0,1.0581760791868549,True,False,False,False,True,False,False
5612,0,0,0,0.5142514200025698,0,1,1,0,1,0,0,1,-0.073507677926275,False,False,True,False,True,False,False
1053,0,0,0,-1.1145631287986442,0,0,0,1,0,0,1,0,-0.8395960950028577,False,False,False,False,False,True,False
5944,0,0,0,-0.8295205827584317,0,1,0,0,1,0,0,0,-0.2695997239458775,False,False,False,False,False,False,True
3427,0,1,0,-0.4630373092781585,1,0,0,0,0,1,1,1,0.9817334171792133,True,False,False,False,False,True,False
3862,0,1,1,1.5322605130033284,1,0,0,0,0,0,0,0,-1.3082228490497043,False,True,False,True,False,False,True
3453,0,1,0,1.5322605130033284,1,0,0,1,0,1,1,1,1.0930738161903435,True,False,True,False,False,True,False
2369,0,0,0,1.2879383306831464,1,1,0,1,1,0,1,0,1.1462513201956597,True,False,False,True,True,False,False
4452,0,1,0,1.5322605130033284,0,1,1,1,1,1,1,0,0.720831288153132,False,False,False,True,True,False,False
2559,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1.6879971422498157,True,False,False,True,False,True,False
3892,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,0,-1.4976677070686424,False,True,False,False,True,False,False
199,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.462769970065154,False,True,False,False,False,False,True
3522,0,1,1,0.188488510242327,0,0,0,0,0,0,0,0,-1.4943441130683104,False,True,True,False,True,False,False
2459,0,0,0,-0.9924020376385532,0,0,0,0,0,0,0,1,-1.4727407520661506,False,True,False,False,True,False,False
4803,0,1,0,0.2292088739623573,1,1,0,0,0,1,0,0,0.895319973170575,True,False,False,False,False,False,False
1067,0,1,0,-0.3408762181180675,0,1,0,0,1,0,1,1,0.8138919201624348,True,False,False,False,False,True,False
6232,0,0,0,-1.1145631287986442,1,0,0,1,0,1,1,1,1.1877962451998123,True,False,False,False,False,True,False
4819,0,0,1,0.8400143297628127,0,0,0,0,0,0,0,0,-1.4960059100684764,False,True,False,True,False,False,False
1985,0,1,1,-0.8295205827584317,0,0,1,0,0,0,0,0,-1.181926277037079,False,False,False,False,False,False,True
5460,0,1,0,0.0663274190822359,0,0,0,0,0,0,0,0,-1.4860351280674795,False,True,False,True,True,False,False
6910,0,0,1,1.5322605130033284,1,1,1,1,1,1,1,1,1.656422999246659,True,False,False,True,False,True,False
6233,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.46443176706532,False,True,False,False,False,False,True
5535,0,1,1,0.9214550572028734,1,1,0,1,1,1,1,1,0.6759627691486464,False,False,False,True,False,False,False
4875,1,1,0,0.6364125111626608,1,1,1,1,1,1,1,0,1.7511454282561283,True,False,False,False,False,True,False
3415,0,1,1,1.4508197855632678,1,0,0,0,0,1,0,1,0.6061672951416694,True,False,True,False,False,True,False
1841,0,1,0,0.9621754209229036,1,0,0,0,0,0,0,0,-1.3447823830533592,False,True,True,False,False,True,False
6654,0,1,0,-1.0331224013585834,1,0,0,0,0,1,0,1,0.722493085153298,True,False,False,False,False,True,False
6535,0,0,0,0.1070477828022663,0,0,1,1,0,1,1,1,1.249282734205959,True,False,True,False,False,False,False
2184,1,0,0,-1.2367242199587352,1,0,0,1,0,0,1,1,0.7906267621601091,True,False,False,False,False,True,False
19,0,0,0,-0.4630373092781585,0,0,1,1,0,0,1,1,0.8404806721650927,True,False,False,False,False,True,False
2362,0,1,1,0.6771328748826912,0,1,0,0,0,0,1,1,-0.8495668770038544,False,False,False,False,False,True,False
1691,0,1,1,1.125056875803025,0,0,0,0,0,0,0,0,-1.4993295040688086,False,True,False,True,True,False,False
892,1,0,0,-0.0151133083578247,1,0,0,1,0,0,0,1,0.5430190091353566,True,False,False,False,True,False,False
3200,0,1,0,0.880734693482843,1,0,1,1,0,1,1,1,1.3140928172124378,True,False,False,False,False,True,False
5796,0,1,1,0.5956921474426305,0,1,1,1,0,1,1,1,-0.1582593249347472,False,False,False,True,True,False,False
6210,0,0,1,-0.3001558543980371,0,0,1,0,1,0,0,1,-0.3327480099521901,False,False,True,False,True,False,False
3882,0,0,0,-1.1552834925186746,0,0,0,0,0,0,0,1,-0.6634456129852487,False,False,False,False,True,False,False
1541,0,0,0,1.6137012404433893,0,0,0,0,0,0,0,0,-1.4926823160681442,False,True,False,True,False,False,False
3725,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.2006888271011353,True,False,False,False,False,False,True
3400,0,0,0,-0.5851984004382496,1,0,0,0,0,1,0,0,0.6493740171459885,True,False,False,False,False,False,False
1331,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.3165318340505352,False,False,False,False,False,False,True
1689,0,1,1,-1.0331224013585834,0,1,1,1,0,1,1,0,-0.196480655938568,False,False,False,False,False,False,True
6153,0,1,1,1.125056875803025,0,0,0,0,0,0,0,1,-1.4561227820644893,False,True,False,True,False,False,False
2779,0,0,0,-0.9516816739185228,1,0,0,0,0,1,0,1,0.684271754149477,True,False,False,False,False,True,False
521,1,1,0,-0.1372743995179157,1,0,0,0,0,0,0,1,-0.4374412209626558,False,False,False,False,False,True,False
3648,0,1,1,0.758573602322752,1,0,0,1,0,0,1,1,0.8438042661654253,True,False,True,False,False,True,False
5967,1,0,0,-1.1552834925186746,0,0,0,0,0,0,0,1,-1.3148700370503688,False,False,False,False,False,False,False
1003,0,0,0,0.188488510242327,0,0,0,0,0,0,0,0,-1.4926823160681442,False,True,False,True,False,False,True
5399,0,0,0,0.7178532386027215,0,0,0,0,0,0,0,0,-1.4960059100684764,False,True,True,False,False,False,False
4239,0,1,1,0.9621754209229036,0,0,1,1,0,0,0,1,-0.952598291014154,False,False,True,False,True,False,False
3513,0,1,1,-0.8702409464784621,0,0,0,0,0,0,0,0,-1.4561227820644893,False,True,False,False,False,False,False
1762,0,1,1,0.1070477828022663,1,0,1,0,0,1,0,1,0.827186296163764,True,False,False,False,False,False,False
891,0,1,1,0.7178532386027215,1,0,1,1,0,1,1,1,1.2991366442109429,True,False,False,False,False,False,False
489,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,1,0.3186764141129299,True,False,False,False,False,True,False
6757,0,1,1,0.758573602322752,0,1,1,1,0,1,1,0,-0.181524482937073,False,False,True,False,False,True,False
4996,0,0,0,0.5956921474426305,1,1,1,0,1,0,1,0,0.3087056321119333,False,False,False,True,False,False,True
340,1,0,0,-0.0151133083578247,0,0,1,0,1,0,0,0,-0.3360716039525224,False,False,False,False,False,False,False
255,0,1,1,1.4100994218432374,0,0,1,1,1,1,1,1,-0.1732154979362424,False,False,False,True,False,True,False
4724,0,1,1,0.7178532386027215,1,1,1,1,1,0,1,1,0.5081212721318681,False,False,True,False,False,False,False
3871,0,0,0,-1.1960038562387048,1,0,0,1,0,1,1,1,1.222693982203301,True,False,False,False,False,False,False
4899,0,0,1,-1.1552834925186746,1,0,1,1,0,0,0,0,0.641065032145158,True,False,False,False,False,False,False
4077,1,1,1,-0.748079855318371,1,0,0,0,0,1,1,1,1.0315873271841969,True,False,False,False,False,True,False
3163,1,0,0,0.2699292376823877,1,0,1,0,0,0,1,0,0.8620840331672525,True,False,False,False,False,True,False
6909,0,1,0,-1.2774445836787656,0,1,1,0,0,0,0,1,-0.3726311379561772,False,False,False,False,False,False,True
3431,0,1,0,-0.3408762181180675,1,0,0,1,0,1,1,1,1.2060760122016398,True,False,False,False,False,True,False
1548,0,1,1,-0.3001558543980371,0,0,0,0,1,1,0,0,0.7025515211513048,True,False,False,False,False,True,False
4383,0,1,0,1.247217966963116,1,1,1,1,1,0,1,0,0.5064594751317021,False,False,True,False,True,False,False
5803,0,1,0,-1.1145631287986442,1,0,1,0,0,0,0,1,0.5496661971360212,True,False,False,False,False,True,False
3796,0,0,0,-0.7073594915983407,1,0,0,0,0,0,0,1,-0.520531070970962,False,False,False,False,False,True,False
5120,0,1,1,-1.0331224013585834,0,1,0,0,0,0,0,1,-0.4989277099688025,False,False,True,False,False,True,False
4105,0,1,1,1.4100994218432374,1,1,0,0,1,1,1,0,1.393859073220412,True,False,False,True,True,False,False
6764,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.1475113230958195,True,False,False,False,False,True,False
4021,0,1,1,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.4710789550659844,False,True,False,False,False,False,True
6932,0,0,0,-0.9109613101984924,0,0,0,0,0,0,1,1,-0.2662761299455452,False,False,False,False,False,False,False
434,0,1,0,0.3513699651224484,0,0,0,0,0,0,0,1,-1.4960059100684764,False,True,False,True,False,True,False
6259,0,1,1,1.125056875803025,0,0,1,0,1,1,1,0,0.4050898581215686,False,False,False,True,False,False,False
2875,0,1,0,-0.4223169455581282,1,0,0,0,0,0,1,1,0.6759627691486464,True,False,False,False,False,True,False
4625,1,0,0,-0.9924020376385532,0,0,0,1,0,0,0,1,0.3087056321119333,True,False,False,False,False,False,False
4563,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,1,0.5081212721318681,True,False,False,False,False,False,False
349,1,1,0,1.2879383306831464,0,1,1,1,0,0,1,0,1.071470455188184,True,False,True,False,False,False,False
3271,1,1,0,-0.8295205827584317,1,0,1,0,0,1,1,1,1.2160467942026365,True,False,False,False,False,True,False
229,0,1,1,0.5956921474426305,1,1,1,0,1,1,1,1,0.682609957149311,False,False,False,True,True,False,False
461,0,1,0,-0.3408762181180675,0,0,1,0,0,1,1,1,0.1558203080966501,False,False,False,False,False,False,False
3740,0,1,1,-1.2367242199587352,0,0,0,0,0,0,0,1,0.2289393761039596,True,False,False,False,False,True,False
390,0,0,0,-0.2187151269579764,1,0,0,0,0,1,1,1,1.0249401391835322,True,False,False,False,False,False,False
495,0,0,0,-0.4223169455581282,0,0,1,1,0,0,1,1,-0.6983433499887373,False,False,True,False,False,False,False
775,0,1,0,1.6137012404433893,1,1,1,1,0,1,1,1,1.5251410362335358,True,False,False,True,True,False,False
795,0,1,0,-1.2367242199587352,0,0,1,0,1,0,1,1,-0.0186683769207927,False,False,False,False,False,False,True
6287,0,0,0,-0.2594354906780068,1,0,0,0,0,0,1,1,0.6377414381448259,True,False,False,False,False,True,False
2098,0,0,0,-1.2367242199587352,1,1,0,0,0,0,1,0,0.8637458301674186,True,False,False,False,False,False,True
3103,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.505976692069473,False,True,False,False,False,True,False
1617,0,0,0,-0.2187151269579764,1,0,0,1,1,0,0,0,-0.1765390919365744,False,False,False,False,False,True,False
4800,1,0,0,-1.2774445836787656,1,0,0,0,0,1,1,1,0.9717626351782166,True,False,False,False,False,True,False
98,0,0,0,0.7992939660427822,0,0,0,0,0,0,0,0,-1.4544609850643233,False,True,False,True,False,False,False
4410,0,1,0,-0.6666391278783103,0,0,1,0,0,1,1,1,0.9933659961803764,True,False,False,False,False,False,False
5008,0,0,0,-1.0738427650786138,0,0,0,0,0,0,0,0,-1.4993295040688086,False,True,False,True,True,False,False
6658,1,0,0,-0.2187151269579764,1,0,1,0,0,0,0,1,0.5546515881365197,True,False,False,False,False,True,False
399,0,1,1,-0.3815965818380978,0,0,0,0,0,0,0,0,-1.4860351280674795,False,True,True,False,False,False,True
6381,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.502653098069141,False,True,False,False,False,False,True
1830,0,0,1,-0.0151133083578247,0,0,0,0,0,0,0,0,-1.4710789550659844,False,True,False,True,False,False,True
4194,0,1,0,1.5729808767233588,1,0,0,0,0,0,0,1,-1.289943082047877,False,True,False,True,True,False,False
4388,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,0,-1.5076384890696393,False,True,False,True,False,False,True
5912,1,0,0,0.5956921474426305,1,0,1,1,0,0,0,1,0.6792863631489789,True,False,False,False,False,False,False
1227,0,0,0,-0.0965540357978854,1,1,1,1,0,0,0,0,0.8521132511662559,True,False,True,False,False,False,False
1291,0,1,0,-0.9924020376385532,0,1,0,0,0,0,0,0,0.3402797751150897,True,False,False,False,False,True,False
5959,0,1,1,0.0256070553622056,0,0,0,0,0,0,0,0,-1.4943441130683104,False,True,False,True,True,False,False
5333,0,1,1,-0.7888002190384014,0,0,0,0,0,1,1,0,0.7839795741594444,True,False,False,False,False,True,False
5689,0,0,0,-1.1145631287986442,0,0,1,0,0,0,0,1,0.328647196113927,True,False,False,False,False,True,False
3802,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4876969250676455,False,True,False,False,False,False,True
431,0,1,1,1.6137012404433893,0,1,1,1,1,1,1,1,0.0145675630825296,False,False,False,True,True,False,False
5972,1,0,0,-0.7073594915983407,1,0,0,0,1,0,0,0,-0.3244390249513595,False,False,False,False,True,False,False
6924,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.1524967140963176,True,False,False,False,False,True,False
5236,0,0,0,0.3513699651224484,0,0,1,0,1,1,0,1,0.8238627021634315,True,False,True,False,False,True,False
6882,1,0,0,1.5729808767233588,1,1,1,0,1,1,0,1,1.1595456961969886,True,False,True,False,True,False,False
6265,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,1,-0.6484894399837535,False,False,False,False,False,False,True
1849,0,0,0,-0.9109613101984924,0,0,0,0,0,0,0,1,-0.6385186579827569,False,False,False,False,False,True,False
1209,0,1,0,0.9621754209229036,1,1,1,1,0,0,0,1,0.9435120861753926,True,False,True,False,False,True,False
1995,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.1724382780983114,True,False,False,False,False,True,False
2851,0,1,1,1.2879383306831464,1,1,1,1,1,1,1,1,0.85876043916692,False,False,False,True,False,False,True
4859,1,1,0,1.247217966963116,1,1,1,1,0,1,1,0,1.4536837652263923,True,False,False,True,True,False,False
4221,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.5109620830699717,False,True,False,False,True,False,False
356,1,0,0,-0.6666391278783103,1,1,0,0,0,0,0,1,-0.3543513709543497,False,False,False,False,False,True,False
1134,0,1,1,-0.2594354906780068,0,1,1,0,0,0,0,0,0.5712695581381809,True,False,False,False,False,True,False
3881,0,1,0,1.5729808767233588,1,1,1,0,1,0,0,0,0.0129057660823636,False,False,False,True,False,False,False
656,0,1,1,1.4508197855632678,1,1,1,1,1,1,1,1,0.8005975441611056,False,False,False,True,True,False,False
4394,0,0,0,-0.5444780367182193,1,0,0,1,1,0,0,0,-0.1732154979362424,False,False,False,False,False,True,False
676,0,0,0,0.6364125111626608,1,0,0,0,0,0,0,0,-1.3364733980525287,False,True,True,False,False,False,False
2040,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,0,0.8570986421667539,False,False,False,True,False,False,False
526,1,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1.69464433025048,True,False,False,True,True,False,False
5101,0,0,0,-0.62591876415828,1,1,1,1,1,1,0,1,1.392197276220246,True,False,False,False,False,False,False
4158,0,1,1,0.2699292376823877,1,0,0,0,0,0,0,0,-1.3148700370503688,False,True,False,True,False,False,True
2165,0,0,0,-0.7888002190384014,0,0,0,0,0,0,0,0,-1.481049737066981,False,True,True,False,False,False,True
822,0,0,0,0.5956921474426305,1,0,1,1,0,1,1,1,1.274209689208451,True,False,True,False,False,True,False
6469,0,0,0,0.1070477828022663,0,0,0,0,0,0,0,0,-1.439504812062828,False,True,False,True,False,False,False
2097,0,0,0,-0.9516816739185228,0,0,0,1,0,1,1,1,0.9734244321783826,True,False,False,False,False,True,False
230,0,0,0,0.880734693482843,1,1,1,0,1,1,1,1,1.437065795224731,True,False,False,True,True,False,False
4496,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,0,0.830509890164096,False,False,False,True,True,False,False
2788,0,0,1,1.5729808767233588,1,1,1,0,0,0,0,1,0.6875953481498096,True,False,True,False,True,False,False
3641,0,0,0,0.6771328748826912,0,0,0,1,1,1,1,1,0.3220000081132624,False,False,False,True,False,False,False
6178,1,1,0,0.880734693482843,0,0,0,0,0,0,0,1,-1.522594662071134,False,True,False,True,False,False,True
5732,1,0,0,-0.5444780367182193,0,1,0,0,0,0,1,1,0.749081837155956,True,False,False,False,False,True,False
4270,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,0.9185851311729007,False,False,False,True,False,True,False
2004,0,0,0,-0.3408762181180675,1,0,0,1,0,1,0,1,0.8338334841644282,True,False,False,False,False,False,True
2754,0,0,0,-1.1960038562387048,0,1,0,1,1,0,0,0,-0.7781096059967111,False,False,False,False,False,False,True
4809,0,1,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.477726143066649,False,True,False,False,False,False,False
4157,0,0,0,-0.8702409464784621,0,0,0,0,0,0,0,0,-0.6501512369839195,False,False,False,False,True,False,False
712,0,0,0,1.0436161483629645,1,0,0,0,0,0,0,1,-1.33148800705203,False,True,False,True,True,False,False
6854,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,-1.4876969250676455,False,True,False,False,False,False,True
917,0,0,0,1.6137012404433893,0,1,1,1,1,1,1,1,0.0262001420836923,False,False,False,True,False,False,False
2567,0,1,0,1.125056875803025,1,0,1,1,0,1,0,1,1.0299255301840309,True,False,False,False,False,True,False
5419,1,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0.4566055651267183,True,False,False,True,False,False,False
4433,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,1,0.3618831361172495,True,False,False,False,False,True,False
5341,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,0.3220000081132624,True,False,False,False,False,False,True
3424,0,0,0,-0.9109613101984924,0,0,0,0,0,1,1,1,0.8222009051632655,True,False,False,False,False,True,False
5257,1,0,0,0.188488510242327,1,0,0,1,0,1,1,1,1.2077378092018058,True,False,False,False,False,True,False
2468,0,1,0,-1.1552834925186746,0,0,1,0,0,1,1,1,-0.5388108379727895,False,False,False,False,False,True,False
3485,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,1,0.2821168801092754,True,False,False,False,True,False,False
5680,1,1,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-1.4594463760648215,False,True,False,False,False,False,True
412,0,1,0,-0.1372743995179157,1,0,0,0,0,0,0,1,0.3386179781149237,True,False,False,False,False,True,False
125,0,0,0,0.0256070553622056,0,1,0,0,1,1,0,1,0.8039211381614382,True,False,False,True,False,True,False
5749,1,0,0,1.0843365120829946,1,0,0,1,0,1,1,1,1.15456030519649,True,False,True,False,False,True,False
5970,0,1,0,-1.1145631287986442,1,1,0,0,0,0,1,1,0.8105683261621028,True,False,False,False,False,True,False
5906,1,0,0,-0.748079855318371,1,0,1,0,0,0,0,1,0.4715617381282135,True,False,False,False,False,True,False
2690,1,1,1,-0.9924020376385532,0,0,0,0,0,1,0,1,0.5214156481331973,True,False,False,False,True,False,False
692,0,0,1,0.5956921474426305,0,0,0,0,0,0,0,0,-1.4694171580658184,False,True,True,False,True,False,False
5857,0,1,1,-0.62591876415828,1,0,0,1,0,1,0,0,0.7806559801591124,True,False,False,False,False,True,False
3111,0,1,1,1.6137012404433893,1,0,1,1,0,1,1,1,1.284180471209448,True,False,False,True,False,True,False
4109,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,1,-1.3198554280508674,False,False,False,False,False,True,False
3282,0,1,0,1.125056875803025,1,0,1,1,0,1,1,0,1.2542681252064576,True,False,True,False,False,False,False
5418,1,0,0,-0.5851984004382496,1,0,1,0,0,0,0,1,0.5247392421335293,True,False,False,False,True,False,False
3496,0,0,0,-0.3001558543980371,0,1,0,0,0,0,0,0,0.3170146171127639,True,False,False,False,False,False,False
2697,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,0,0.7706851981581158,False,False,False,True,False,False,False
1074,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.451137391063991,False,True,False,False,False,False,True
1843,0,1,1,1.5729808767233588,0,0,0,0,0,0,0,0,-1.4976677070686424,False,True,False,True,True,False,False
5899,1,0,0,1.4100994218432374,1,0,0,0,0,0,0,1,0.3635449331174155,True,False,False,False,False,False,True
4229,1,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1.69464433025048,True,False,False,True,True,False,False
1150,0,0,0,0.3513699651224484,0,0,1,0,0,0,1,1,-0.8113455460000336,False,False,False,False,False,True,False
1218,0,0,0,-0.3408762181180675,1,0,1,0,0,1,0,1,0.8570986421667539,True,False,False,False,True,False,False
5475,0,0,1,0.880734693482843,1,0,1,0,0,0,0,1,-0.3244390249513595,False,False,False,False,True,False,False
2226,0,1,1,-0.3815965818380978,0,1,0,0,1,0,0,0,-1.0024522010191377,False,False,False,True,False,False,True
4358,0,1,1,-0.7888002190384014,0,0,0,0,0,1,1,1,-0.0003886099189655,False,False,True,False,False,True,False
1913,0,0,0,1.3286586944031769,1,0,1,1,0,1,0,1,1.0216165451832002,True,False,True,False,False,True,False
6525,0,1,1,0.9214550572028734,0,0,0,0,0,0,0,0,-1.4710789550659844,False,True,False,True,False,False,True
3118,0,0,0,0.4735310562825394,0,0,0,0,0,0,0,0,-1.504314895069307,False,True,True,False,True,False,False
3870,0,1,0,1.4508197855632678,0,1,0,1,0,1,1,1,-0.344380588953353,False,False,True,False,False,True,False
615,0,0,0,-0.7073594915983407,1,0,0,0,0,0,0,0,-0.5288400559717926,False,False,False,False,False,False,True
6378,0,1,1,-0.7888002190384014,0,1,0,0,0,0,1,0,0.641065032145158,True,False,False,False,False,True,False
4108,0,1,1,0.0256070553622056,0,0,0,0,0,0,0,1,-1.505976692069473,False,True,True,False,False,False,False
2827,0,0,0,-1.2774445836787656,0,0,1,0,0,0,0,1,-0.4856333339674735,False,False,False,False,False,False,True
6631,0,1,0,-0.3001558543980371,1,0,0,1,0,0,0,0,-0.3061592579495322,False,False,False,False,True,False,False
2845,0,0,0,-0.8702409464784621,0,0,1,1,1,0,1,1,0.9784098231788813,True,False,False,False,False,True,False
2688,0,1,0,-1.1145631287986442,1,0,1,0,0,0,0,1,0.464914550127549,True,False,False,False,False,True,False
3487,0,1,1,0.7992939660427822,0,0,0,0,0,0,0,0,-1.4843733310673135,False,True,False,True,False,False,False
1580,1,1,0,-0.4630373092781585,1,0,1,1,0,0,1,0,0.2306011731041257,False,False,True,False,False,False,False
5795,0,0,0,0.2699292376823877,1,1,1,0,0,1,1,1,1.3838882912194153,True,False,False,False,False,True,False
5753,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,1,-1.491020519067978,False,True,False,False,True,False,False
6907,0,0,0,0.3513699651224484,0,0,0,0,0,0,0,0,0.182409060099308,True,False,False,False,False,False,False
420,0,1,1,-1.1145631287986442,1,0,0,0,0,0,0,1,-1.3447823830533592,False,True,False,False,False,False,True
475,0,0,0,-0.3408762181180675,1,0,1,0,0,0,0,1,0.5147684601325326,True,False,False,False,False,True,False
5908,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.481049737066981,False,True,False,False,False,False,True
5653,0,0,0,-1.0331224013585834,0,0,0,0,0,1,0,1,0.4732235351283796,True,False,False,False,False,True,False
7013,0,0,0,0.3106496014024181,1,0,1,1,0,1,0,1,0.9518210711762232,True,False,False,False,False,False,False
3687,0,1,1,-0.5444780367182193,0,0,1,0,1,1,1,0,1.1711782751981514,True,False,True,False,False,False,False
4752,0,0,0,-0.3815965818380978,0,0,0,0,0,0,0,0,-1.4727407520661506,False,True,True,False,False,False,True
2018,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-0.6468276429835875,False,False,False,False,False,False,True
6834,0,0,0,-0.7073594915983407,0,0,1,0,0,0,1,1,-0.8628612530051836,False,False,False,True,False,False,True
1600,1,0,0,-1.2774445836787656,1,0,0,1,0,1,0,1,0.7989357471609396,True,False,False,False,False,True,False
6037,1,0,0,1.247217966963116,1,1,1,1,0,1,1,1,1.4835961112293827,True,False,False,False,False,False,False
4723,0,0,0,-1.2774445836787656,0,0,1,0,0,0,0,1,0.3186764141129299,True,False,False,False,False,True,False
2478,0,0,0,-1.1552834925186746,0,0,0,0,0,0,0,0,-0.6717545979860794,False,False,False,False,False,False,True
1592,0,1,1,0.3920903288424788,0,0,0,0,0,1,0,1,0.4383257981248911,True,False,False,False,True,False,False
32,0,1,1,-0.2187151269579764,0,1,1,1,1,0,0,0,0.0461417060856861,False,False,True,False,False,False,True
3878,0,1,1,1.5729808767233588,1,1,1,1,1,1,1,1,1.7046151122514768,True,False,False,True,False,False,False
5090,1,1,0,-1.0331224013585834,1,1,1,0,0,0,1,1,0.9950277931805424,True,False,False,False,True,False,False
980,0,0,0,-0.5037576729981889,0,0,0,0,0,0,0,1,-1.504314895069307,False,True,False,False,False,False,False
